loan_term,credit_score,income_loan_ratio,credit_score_income_ratio
1.791759469228055,6.1779441140506,-0.9714571131828631,-9.539673970310593
2.4849066497880004,6.587550014824796,-0.8183103235139514,-8.732037939915752
1.791759469228055,6.472346294500901,-0.7210559686770218,-9.01087108402145
2.4849066497880004,6.687108607866515,-1.2374487335223254,-8.675964458813773
1.791759469228055,6.505784060128229,-1.1549652252192415,-9.528929981891041
2.4849066497880004,6.729824070489475,-1.0784095813505903,-8.695124399908899
1.791759469228055,6.42648845745769,-1.1837700970084166,-7.794487208614748
1.791759469228055,6.7650389767805414,-1.1287653268387974,-9.332853966860258
0.6931471805599453,6.594413459749778,-0.7739992771890402,-9.472388896820991
2.772588722239781,5.886104031450156,-1.3609765531356008,-7.929406526514119
2.6390573296152584,6.511745329644728,-1.217671648684098,-9.06162314587192
1.3862943611198906,6.317164686747284,-1.3621968095408301,-8.240283215946368
2.4849066497880004,6.423246963533519,-1.0296194171811581,-7.392263594430754
2.4849066497880004,6.282266746896006,-1.3254527018636455,-9.507324837090277
2.6390573296152584,6.666956792429207,-1.1103083284313011,-9.288619929031338
2.0794415416798357,6.739336627357174,-0.7081850579244858,-8.270096399079534
0.6931471805599453,5.84354441703136,-1.3322271398496148,-9.306967207665254
2.302585092994046,6.421622267806518,-1.2858238307562562,-8.617663721779872
2.772588722239781,5.7430031878094825,-0.9279867716373464,-9.296282801776908
2.4849066497880004,6.664409020350408,-1.233431511477061,-9.423227423123203
2.8903717578961645,6.48768401848461,-1.1570558845381842,-9.301907565501674
1.791759469228055,6.5722825426940075,-0.7419373447293773,-7.243228015270266
2.8903717578961645,6.580639137284949,-1.154063593204324,-9.26301966797161
2.995732273553991,6.39024066706535,-1.2878542883066382,-9.148036488640027
2.995732273553991,6.761572768804055,-1.2791962255635234,-8.2170885989659
2.8903717578961645,6.532334292222349,-1.2809338454620642,-7.688641373850089
1.3862943611198906,6.655440350367647,-0.7949298748698876,-8.88283680533773
2.995732273553991,5.929589143389895,-1.1888591665158876,-9.677680883802434
2.6390573296152584,6.46302945692067,-0.9675840262617056,-7.994334987215999
2.8903717578961645,6.5722825426940075,-0.9753796482441617,-9.17474942687348
1.3862943611198906,6.715383386334681,-0.9555114450274363,-6.406979991069647
2.8903717578961645,6.4425401664681985,-0.9103910097469667,-9.289893003678136
2.4849066497880004,6.502790045915623,-1.3625778345025745,-9.169018502414277
2.995732273553991,6.07073772800249,-1.0185695809945732,-9.105749383097384
2.302585092994046,6.238324625039508,-1.159521041755102,-9.50870734452798
2.995732273553991,5.8522024797744745,-0.7884573603642702,-10.16053265552602
0.6931471805599453,6.416732282512326,-0.7731898882334817,-8.497390564120058
0.6931471805599453,6.272877006546167,-0.9102116857977728,-9.83516830855865
2.772588722239781,5.752572638825633,-1.0577902941478545,-8.979228651012797
2.0794415416798357,6.692083742506628,-1.0498221244986778,-6.766751871518913
2.995732273553991,6.418364935936212,-0.8120519213255288,-9.689680379168607
1.791759469228055,6.513230110912307,-1.3305523781116555,-9.41853596185452
0.6931471805599453,6.767343125265392,-1.3121863889661687,-6.69149248876015
2.4849066497880004,6.716594773520978,-1.2992829841302609,-8.89067525367135
2.302585092994046,6.679599185844383,-1.129864832172214,-7.877848716849268
2.0794415416798357,6.650279048587422,-1.3232362251527536,-8.669308906153127
2.772588722239781,6.519147287940395,-1.2982253425721255,-9.44812547328334
2.772588722239781,6.336825731146441,-1.160487692386197,-9.719394516093791
2.6390573296152584,6.635946555686647,-0.9215400877602988,-9.207712249569914
2.8903717578961645,6.169610732491456,-1.3121863889661687,-7.289224881534086
2.6390573296152584,6.74993119378857,-1.2591391856346439,-8.967686890572624
2.8903717578961645,6.059123195581797,-1.129864832172214,-9.596936995779965
2.995732273553991,6.421622267806518,-0.916290731874155,-5.784450377723656
2.0794415416798357,6.577861357721047,-0.9275478863987896,-8.905356020801303
2.0794415416798357,5.869296913133774,-1.3194543429940402,-9.704071562382873
2.302585092994046,5.703782474656201,-1.2351878236738605,-9.522715057018335
1.791759469228055,6.003887067106539,-1.2870128915384464,-9.915757645127943
2.772588722239781,6.274762021241939,-0.9687372072466977,-9.189407162309717
1.3862943611198906,6.489204931325317,-1.2912966324976107,-9.405747168318793
2.6390573296152584,6.672032945461067,-1.1631508098056809,-7.143477612503207
1.791759469228055,6.682108597449809,-0.9976363713281075,-8.90835431142614
2.6390573296152584,6.278521424165844,-0.9279867716373464,-9.16622967352871
1.3862943611198906,5.765191102784844,-0.8815477834302822,-9.461306428889692
1.3862943611198906,6.535241271013659,-0.6931471805599453,-8.615270353682956
2.995732273553991,6.405228458030842,-1.349154814170434,-8.978898017847278
2.4849066497880004,6.739336627357174,-1.1458651735186554,-8.900723222658145
1.3862943611198906,6.192362489474872,-0.8649974374866046,-8.786298878295083
2.8903717578961645,6.587550014824796,-1.0647107369924282,-9.173870692194791
1.3862943611198906,5.799092654460526,-1.2878542883066382,-9.739184501244852
2.4849066497880004,6.013715156042802,-0.7563260821814769,-8.634704524856577
1.791759469228055,6.486160788944089,-1.0668635903535293,-8.492500578825865
1.791759469228055,6.522092798170152,-1.1451323043030026,-6.936742815855389
2.302585092994046,6.345636360828596,-1.3534064942750554,-9.60994036063195
2.772588722239781,6.55250788703459,-0.9808292530117262,-7.157642155271858
2.0794415416798357,6.5638555265321274,-0.9360933591703348,-9.043414500660202
2.772588722239781,6.616065185132817,-0.7985076962177716,-7.787232037733576
2.995732273553991,6.647688373563329,-1.0402015265116953,-9.408531873676903
1.3862943611198906,6.704414354964107,-1.2218449290920579,-8.919384974179433
2.4849066497880004,6.129050210060545,-1.0098167898849786,-9.315700887634009
0.6931471805599453,6.769641976852503,-1.3460204619819507,-8.786334755952275
2.4849066497880004,6.2766434893416445,-0.8649974374866046,-8.008870697868366
2.302585092994046,6.47543271670409,-1.2992829841302609,-7.234717325602358
0.6931471805599453,5.808142489980444,-0.8472978603872037,-9.747834242824334
2.4849066497880004,5.7745515455444085,-0.8724881092157621,-9.070578429601024
2.0794415416798357,5.733341276897746,-1.1067094989007291,-9.49315625477679
2.995732273553991,5.75890177387728,-0.8607208807193443,-10.058088784297118
1.791759469228055,6.089044875446846,-0.916290731874155,-9.295081600431274
0.6931471805599453,6.694562058521095,-1.0216512475319814,-9.212812561121572
2.772588722239781,5.707110264748875,-1.080429969584919,-9.416733112865577
1.791759469228055,6.79794041297493,-1.006804739414987,-7.6594240311617385
2.4849066497880004,6.652863029353347,-1.2678462107066966,-8.71021003732694
1.3862943611198906,6.499787040655854,-1.383348850890134,-9.45578968080469
2.772588722239781,5.8998973535824915,-0.916290731874155,-8.252085441002995
0.6931471805599453,6.656726524178391,-1.1100409844917325,-9.32210705944642
2.302585092994046,6.2324480165505225,-1.2237754316221157,-6.889915360853806
1.791759469228055,6.259581464064923,-1.1213405397456657,-8.620639830891779
2.995732273553991,6.042632833682381,-1.0033021088637848,-9.254482265206109
2.772588722239781,6.111467339502679,-0.9262410627273231,-9.090337579581487
2.6390573296152584,6.790097235513905,-1.0986122886681098,-6.109122590576215
2.995732273553991,6.401917196727186,-0.6931471805599453,-9.599644637975183
1.791759469228055,6.593044534142437,-1.1962507582320256,-8.177977468849274
2.8903717578961645,6.548219102762372,-1.2307840617765926,-9.486494939256897
1.791759469228055,6.579251212010101,-1.1100409844917325,-8.994117263506547
2.6390573296152584,6.51471269087253,-1.3260021308637706,-8.848360375807758
2.4849066497880004,6.513230110912307,-1.2992829841302609,-6.098307642726031
2.4849066497880004,6.049733455231958,-1.2864740258376797,-9.375215015166416
2.302585092994046,5.910796644040527,-1.0835176624456246,-10.090765190661841
2.772588722239781,6.687108607866515,-1.0307010830518992,-9.015471599130139
1.791759469228055,6.694562058521095,-1.2457124104987012,-8.929237270622444
1.3862943611198906,5.823045895483019,-1.3217558399823195,-7.769321111167046
2.995732273553991,6.48768401848461,-0.756862994946053,-9.355974786771949
2.6390573296152584,6.70808408385307,-1.2729656758128873,-6.750751530172472
2.302585092994046,6.725033642166843,-1.006804739414987,-8.425477982529772
2.302585092994046,6.568077911411976,-0.9028677115420143,-8.346044935220409
1.3862943611198906,6.07073772800249,-0.8309308829229983,-9.919524551445946
2.772588722239781,6.366470447731438,-1.1952391243571814,-9.38056152183605
2.772588722239781,6.3080984415095305,-0.9111493323737364,-9.561535850150289
1.3862943611198906,6.3835066348840055,-1.349926716949016,-8.173941267809646
1.3862943611198906,6.161207321695077,-0.7807452398779312,-9.614398020316468
2.302585092994046,6.656726524178391,-1.0082282271998406,-8.152035806796166
2.8903717578961645,6.608000625296087,-0.9665525666550434,-9.479635818177524
1.3862943611198906,6.432940092739179,-0.8393296907380268,-9.068969418795323
2.302585092994046,6.736966958001855,-1.1178067359242567,-9.230305803221881
1.3862943611198906,5.8971538676367405,-0.8131952228471809,-10.20073907600406
1.791759469228055,6.154858094016418,-0.8194409058842375,-8.616163908975293
2.4849066497880004,6.089044875446846,-1.3083328196501787,-8.825077971185538
1.3862943611198906,6.2166061010848646,-1.2142142983781328,-9.515827069061471
2.6390573296152584,6.569481420414296,-1.3862943611198906,-7.140668621892152
2.772588722239781,6.714170529909472,-1.3431221892546819,-9.061434812102073
2.4849066497880004,5.780743515792329,-1.0360919316867756,-9.22868951064438
2.772588722239781,5.8888779583328805,-1.377636298376776,-9.684490517183766
2.4849066497880004,5.886104031450156,-0.8228250038684779,-9.80120870341571
2.0794415416798357,6.568077911411976,-1.127811443360372,-9.444657223888518
2.8903717578961645,6.453624998892692,-1.1682055804673048,-8.670218378721762
2.302585092994046,6.214608098422191,-0.9125100090342491,-9.268609280100158
2.6390573296152584,6.76849321164863,-1.0608719606852628,-8.040269119325927
2.302585092994046,6.261491684321042,-1.2272296664902034,-8.084647124705402
0.6931471805599453,6.586171654854675,-0.76363705831449,-9.415390179847693
1.3862943611198906,6.428105272684596,-1.2562412328716928,-9.491539439549886
2.4849066497880004,6.597145701886651,-0.750305594399894,-8.442140287699738
2.302585092994046,6.688354713946762,-0.7649729151312008,-9.36786553329347
2.772588722239781,6.249975242259483,-0.7259370033829361,-9.76275989304101
2.302585092994046,6.626717749249025,-1.3190856114264404,-8.79823072114935
2.0794415416798357,6.71901315438526,-0.8109302162163288,-6.18020667170486
2.4849066497880004,6.802394763324311,-1.0818051703517284,-7.706262975199909
2.772588722239781,6.734591659972948,-0.8370413602200145,-8.51600342328065
0.6931471805599453,6.07073772800249,-1.3862943611198906,-9.179857355251107
1.791759469228055,6.059123195581797,-0.9409833444645266,-9.612685352748104
2.772588722239781,6.5998704992128365,-1.3244189574018033,-8.131930790625592
2.8903717578961645,6.674561391814426,-0.9401789470488505,-9.349223579672653
1.791759469228055,6.530877627725885,-1.3470736479666092,-7.54699719470588
2.0794415416798357,5.846438775057725,-1.0663514264498883,-8.711009127635927
2.995732273553991,6.665683717782408,-0.6931471805599453,-7.791680726354261
2.6390573296152584,5.814130531825066,-1.2909841813155656,-8.789837386503478
2.995732273553991,6.315358001522335,-0.7898768070184965,-9.356450546807565
1.3862943611198906,5.908082938168931,-0.7439195059333685,-9.476043537709188
2.6390573296152584,6.716594773520978,-1.0986122886681098,-7.504380892551461
2.8903717578961645,5.796057750765372,-0.9075570519054005,-8.852361930134006
2.4849066497880004,6.20050917404269,-1.0086640520051702,-8.746403495412684
2.302585092994046,5.916202062607435,-1.0102431382180195,-9.80141602175376
0.6931471805599453,5.762051382780177,-1.067840630001356,-8.841916535548368
1.791759469228055,6.656726524178391,-1.2299482907291965,-9.186932281078168
1.791759469228055,6.028278520230698,-0.8614824953791601,-8.885844326401685
2.4849066497880004,6.796823718274855,-1.1053919756534885,-8.607922044806
2.302585092994046,5.998936561946683,-1.3862943611198906,-9.34263029951264
0.6931471805599453,6.400257445308821,-1.0608719606852628,-7.309892596997627
2.8903717578961645,6.568077911411976,-0.8007778447523107,-8.729037187476514
2.4849066497880004,5.857933154483459,-1.024504316514388,-10.085809109330082
2.302585092994046,6.255750041753367,-1.0986122886681098,-8.589379933392065
2.302585092994046,6.507277712385012,-1.363304842895192,-9.195302494611642
2.995732273553991,6.028278520230698,-0.9534302788236118,-9.7887120379437
2.4849066497880004,5.991464547107982,-0.9444616088408514,-7.4673710669175595
1.3862943611198906,6.634633357861686,-0.7044467358138787,-8.662481741026804
2.4849066497880004,6.432940092739179,-1.3476795249921112,-9.269640114257475
2.995732273553991,6.415096959171596,-0.9382696385929302,-7.295053083134852
1.791759469228055,6.226536669287466,-1.0698333241180662,-9.136536397392822
2.995732273553991,6.42648845745769,-1.0986122886681098,-9.671404486183109
1.3862943611198906,6.8001700683022,-1.2992829841302609,-7.603127154564193
2.0794415416798357,6.2324480165505225,-0.8007778447523107,-8.371519901778022
2.772588722239781,6.556778356158042,-1.2301336303646082,-9.374987716608784
2.6390573296152584,6.091309882077698,-1.3698556347767308,-9.250256979381625
2.8903717578961645,6.78897174299217,-1.126011262856224,-7.902007552326004
1.3862943611198906,6.0844994130751715,-1.3646328643387111,-8.98377411338447
2.4849066497880004,6.752270376141742,-0.8627064857400486,-8.58929648531758
0.6931471805599453,6.647688373563329,-1.3107247565500457,-9.234684943873921
2.302585092994046,6.274762021241939,-1.2286654169163076,-8.416217274076235
2.772588722239781,6.327936783729195,-1.0608719606852628,-9.461654800257088
2.8903717578961645,5.929589143389895,-1.0451236037171234,-9.04907222438006
2.6390573296152584,6.3561076606958915,-0.7062192621272981,-9.487551144560669
2.995732273553991,6.55250788703459,-1.3468674411404327,-9.535128556439021
0.6931471805599453,6.154858094016418,-0.7591051483517427,-9.547722112980237
1.3862943611198906,6.647688373563329,-1.3862943611198906,-8.602906709690266
2.995732273553991,5.940171252720432,-1.093839009915452,-9.821249454299156
2.0794415416798357,5.940171252720432,-0.9249487946172696,-10.094542789298837
0.6931471805599453,6.680854678790215,-0.8539204011476971,-8.593270901873575
2.0794415416798357,6.501289670540389,-1.202706179710743,-9.38108364689686
2.6390573296152584,6.436150368369428,-1.3862943611198906,-5.769922277160746
2.0794415416798357,6.013715156042802,-0.9523667883479647,-9.391030607038052
2.0794415416798357,6.608000625296087,-1.085189268335969,-9.222412953210451
1.791759469228055,6.408528791059498,-1.1155618469818829,-8.767958320040377
1.3862943611198906,5.986452005284438,-1.23884162997676,-8.960460664170936
2.772588722239781,5.739792912179234,-0.8415671856782186,-9.68515555821914
1.791759469228055,6.16541785423142,-1.208960345836975,-9.441852172960909
2.6390573296152584,5.973809611869261,-1.0986122886681098,-8.534848126654959
2.302585092994046,6.29156913955832,-0.7514160886839211,-8.440232150280108
2.4849066497880004,6.687108607866515,-1.136639684257349,-9.280164153357221
2.0794415416798357,6.7357800142423265,-0.6931471805599453,-8.109349960903106
2.4849066497880004,6.194405391104672,-0.7282385003712154,-7.957577403480815
2.8903717578961645,6.208590026096629,-0.8342257788198508,-9.493990180900026
2.4849066497880004,6.297109319933935,-1.2378743560016174,-9.681724263690876
1.3862943611198906,5.857933154483459,-0.7550225842780328,-10.198287092756773
2.302585092994046,6.173786103901937,-1.330605455259302,-9.433483923290392
0.6931471805599453,5.765191102784844,-0.916290731874155,-7.539493831413439
2.302585092994046,6.124683390894205,-1.3625778345025745,-8.85397797687575
2.995732273553991,5.902633333401366,-0.7023638356648693,-9.599276178133136
2.995732273553991,6.558197802812269,-0.7559480817989757,-8.943711708722233
2.995732273553991,6.71295620067707,-1.213022639845854,-8.296476825759639
2.4849066497880004,6.729824070489475,-1.0986122886681098,-7.7788336680347445
2.302585092994046,5.840641657373398,-1.3730491343698699,-10.003017147883162
0.6931471805599453,6.734591659972948,-0.9703579531444309,-8.36185274345339
2.772588722239781,5.726847747587197,-0.8260204619399187,-10.339954608983572
2.0794415416798357,6.747586526829315,-1.252762968495368,-8.023435476162394
0.6931471805599453,6.361302477572996,-1.1147416705979933,-8.865195054101541
2.772588722239781,6.049733455231958,-0.9939013345790789,-9.506243277572821
2.302585092994046,6.259581464064923,-0.6931471805599453,-7.199254149960619
2.0794415416798357,6.473890696352274,-0.7758388964050588,-8.406330598604427
2.772588722239781,5.805134968916488,-0.9093702890295813,-9.075086326040214
1.3862943611198906,6.391917113392602,-0.7907856501238614,-9.477717178267218
2.6390573296152584,6.481577129276431,-0.9602099658089905,-8.923168633804424
2.4849066497880004,6.672032945461067,-1.2766511836700636,-9.015279789404799
2.6390573296152584,5.916202062607435,-0.9763549726168052,-10.027540201206106
1.3862943611198906,6.692083742506628,-1.0464265354975395,-8.89837916636932
2.302585092994046,6.511745329644728,-1.3478952281853547,-9.291639576473893
0.6931471805599453,6.630683385642372,-0.9808292530117262,-8.619911697611226
0.6931471805599453,6.618738983517219,-0.916290731874155,-9.113694186629116
1.791759469228055,6.566672429803241,-1.0116009116784799,-6.332547396286878
2.302585092994046,6.55250788703459,-1.3609765531356008,-7.2630026709296835
1.791759469228055,6.4457198193855785,-1.2163953243244932,-8.245259475932595
2.302585092994046,6.395261598115449,-1.1349799328389845,-9.106647913419053
2.0794415416798357,6.246106765481563,-1.2120793918589243,-9.721165995742174
1.791759469228055,6.617402977974478,-1.3812818192963465,-8.807545492423897
1.3862943611198906,6.476972362889683,-1.1908435128841435,-9.270059606677805
2.302585092994046,5.840641657373398,-1.2553570036724147,-9.6796169928293
2.302585092994046,6.226536669287466,-0.8970593699462674,-9.02405841396613
2.302585092994046,5.799092654460526,-0.9916401691159419,-9.947939315106963
1.791759469228055,6.4692503167957724,-0.7797151968684043,-9.586969930444459
1.3862943611198906,6.295266001439646,-0.9467499393588635,-9.792370442033965
1.3862943611198906,5.717027701406222,-1.2377250911308275,-10.000590382954973
2.995732273553991,6.3080984415095305,-0.7997569156182036,-9.58685365813458
2.4849066497880004,6.677083461247136,-1.0593915755148284,-8.78708572230452
2.4849066497880004,6.507277712385012,-0.8397506547518206,-8.643233912311603
2.4849066497880004,6.2166061010848646,-0.9637930658591585,-8.907237276529589
2.995732273553991,6.586171654854675,-1.0560526742493137,-8.104807640463498
2.8903717578961645,5.924255797414532,-1.300580842845861,-9.837164909605056
2.8903717578961645,6.418364935936212,-0.9428018574224869,-9.299253148424983
2.0794415416798357,6.139884552226255,-1.3621968095408301,-9.516175639135506
2.8903717578961645,5.726847747587197,-0.9916401691159419,-10.02018422198029
0.6931471805599453,6.484635235635252,-0.9985288301111273,-8.583638290824391
2.772588722239781,6.587550014824796,-1.252762968495368,-7.004816991825268
2.772588722239781,6.054439346269371,-0.9808292530117262,-8.50300855642428
1.3862943611198906,6.489204931325317,-1.1970523614813622,-8.391016363631385
2.0794415416798357,6.222576268071369,-1.2755429968271879,-8.724336401384006
2.0794415416798357,6.410174881966167,-1.1881174325361419,-9.591386952736201
1.791759469228055,6.78897174299217,-1.1986957472250923,-9.054687062264389
2.995732273553991,5.886104031450156,-0.7591051483517427,-9.816476175546498
1.791759469228055,6.369900982828227,-0.916290731874155,-8.669385006758162
2.0794415416798357,6.2878585601617845,-0.6061358035703156,-7.016826374036499
1.791759469228055,6.259581464064923,-0.8571018604838245,-9.71925211955989
0.6931471805599453,6.6895992691789665,-1.201027294096179,-9.042833900967368
2.995732273553991,6.5337888379333435,-1.1022289291382983,-9.500925204085926
0.6931471805599453,6.302618975744905,-0.8056251639866356,-8.254828926948747
2.302585092994046,6.499787040655854,-1.252762968495368,-6.399432785434265
2.6390573296152584,6.642486801367256,-1.3616885503176903,-9.147104782619028
2.995732273553991,6.364750756851911,-1.279958711303858,-9.191225975952868
2.4849066497880004,6.668228248417403,-1.0912593143628508,-9.355556723069675
2.4849066497880004,6.345636360828596,-1.0685348334308318,-8.973951593911952
1.3862943611198906,6.4967749901858625,-0.7084927502346058,-9.590861453287749
2.995732273553991,6.3835066348840055,-1.067840630001356,-7.527314102884593
2.8903717578961645,6.152732694704104,-1.2314603877914996,-9.471066634439435
2.995732273553991,6.590301048196686,-1.1111910708749697,-9.292072269240563
2.6390573296152584,6.2324480165505225,-0.9003752765682556,-9.611210788706037
2.0794415416798357,6.647688373563329,-0.9444616088408514,-7.909759529130322
2.772588722239781,5.777652323222656,-1.38291026313565,-10.039338234951742
2.4849066497880004,6.658011045870748,-0.9103910097469667,-9.074422124275587
0.6931471805599453,6.406879986069314,-1.10248076544603,-9.56039277515442
0.6931471805599453,6.502790045915623,-0.7907856501238614,-8.673697065184252
2.302585092994046,6.061456918928017,-1.1878434223960523,-8.670344370910412
2.4849066497880004,6.489204931325317,-1.2039728043259361,-7.914092291541076
2.0794415416798357,6.139884552226255,-1.1631508098056809,-8.591916737612173
2.6390573296152584,6.706862336602747,-1.3040562628829186,-7.750502107533922
2.995732273553991,6.7580945044277305,-1.0555527992076628,-9.220739079197081
1.791759469228055,6.792344427470809,-0.8915981192837836,-8.434153104203727
2.4849066497880004,6.368187186350492,-0.8383291904044432,-8.610474181419463
2.995732273553991,6.542471960506805,-1.3148353971377456,-8.337749334449898
2.0794415416798357,5.8664680569332965,-1.1343303712701889,-9.653790593269402
2.8903717578961645,6.476972362889683,-1.0116009116784799,-8.987196820661973
2.8903717578961645,6.418364935936212,-0.790310929013593,-8.986380827144643
1.3862943611198906,6.60934924316738,-1.333328825539978,-9.04671094819438
2.772588722239781,6.739336627357174,-1.2741770629991847,-8.270096399079534
1.791759469228055,6.606650186198215,-1.3555227024531369,-9.095930020798438
2.4849066497880004,6.658011045870748,-0.9886113934537812,-9.236941053773362
2.4849066497880004,5.749392985908253,-0.8388589917413389,-9.695358111786302
2.6390573296152584,5.817111159963204,-1.2347444629926898,-10.26016249647486
2.6390573296152584,6.400257445308821,-0.8614824953791601,-9.612477689991673
2.8903717578961645,6.744059186311348,-1.0608719606852628,-8.912001005050413
0.6931471805599453,6.297109319933935,-0.8383291904044432,-8.68155204783602
1.3862943611198906,6.716594773520978,-1.2656663733312759,-9.273667505927456
1.791759469228055,6.60934924316738,-1.296346124456951,-9.436175714956104
2.4849066497880004,6.539585955617669,-1.1457302116451795,-9.30407284963889
